NCES_DISTR,District,DISTRICT_NAME,GT_SPEND_DIFF,TAX_DIFF,STATE_DIFF,TOT_MONEY_DIFF,SDLEA10,NAME,NAME2,TEA.District.Type,TEA.Description,NCES.District.Type,NCES.Description,Charter.School..Y.N.,SCH_GTENR_HI_M,SCH_GTENR_HI_F,GT_Hispanic,SCH_GTENR_AM_M,SCH_GTENR_AM_F,GT_AM,SCH_GTENR_AS_M,SCH_GTENR_AS_F,GT_AS,SCH_GTENR_HP_M,SCH_GTENR_HP_F,GT_HP,SCH_GTENR_BL_M,SCH_GTENR_BL_F,GT_BL,SCH_GTENR_WH_M,SCH_GTENR_WH_F,GT_WH,TOT_GTENR_M,TOT_GTENR_F,TOT_GT,LEA_STATE,LEA_STATE_NAME,LEA_NAME,SCH_PSENR_HI_M,SCH_PSENR_HI_F,SCH_PSENR_AM_M,SCH_PSENR_AM_F,SCH_PSENR_AS_M,SCH_PSENR_AS_F,SCH_PSENR_HP_M,SCH_PSENR_HP_F,SCH_PSENR_BL_M,SCH_PSENR_BL_F,SCH_PSENR_WH_M,SCH_PSENR_WH_F,SCH_PSENR_TR_M,SCH_PSENR_TR_F,TOT_PSENR_M,TOT_PSENR_F,SCH_PSENR_LEP_M,SCH_PSENR_LEP_F,SCH_PSENR_IDEA_M,SCH_PSENR_IDEA_F,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_TR_M,SCH_ENR_TR_F,TOT_ENR_M,TOT_ENR_F,SCH_ENR_HI,SCH_ENR_AM,SCH_ENR_AS,SCH_ENR_HP,SCH_ENR_BL,SCH_ENR_TR,TOT_ENR
4829520,25905,MAY ISD,-2423,138026,246260,586471,29520,May ISD,May,H,Rural,43,Rural-Remote,N,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,10,18,9,11,20,TX,TEXAS,MAY ISD,0,0,0,0,0,0,0,0,0,0,7,6,3,0,10,6,0,0,0,1,35,30,1,0,0,0,1,0,1,0,120,103,4,1,162,134,65,1,0,1,1,5,296
4829580,70915,MAYPEARL ISD,22299,774003,772223,1389428,29580,Maypearl ISD,Maypearl,D,Other Central City Suburban,42,Rural-Distant,N,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0,18,8,26,22,8,30,TX,TEXAS,MAYPEARL ISD,7,5,0,0,0,0,0,0,0,0,11,11,1,1,19,17,2,1,4,3,144,105,1,0,2,3,0,1,8,11,500,444,11,11,666,575,249,1,5,1,19,22,1241
4829670,108906,MCALLEN ISD,27940,1758693,-1571498,-2119227,29670,McAllen ISD,McAllen,D,Other Central City Suburban,12,City-Midsize,N,886,1033,1919,2,1,3,48,43,91,0,0,0,3,2,5,109,125,234,1051,1209,2260,TX,TEXAS,MCALLEN ISD,627,604,0,0,8,3,0,0,1,2,11,10,0,2,647,621,352,318,61,24,11406,10862,11,4,167,143,3,0,57,29,420,458,38,36,12102,11532,22268,15,310,3,86,74,23634
4829700,231901,MCCAMEY ISD,-16753,2502430,-2080344,4134272,29700,McCamey ISD,McCamey,H,Rural,43,Rural-Remote,N,14,6,20,0,0,0,0,0,0,0,0,0,0,1,1,6,5,11,20,12,32,TX,TEXAS,MCCAMEY ISD,8,14,0,0,0,0,0,0,2,0,1,7,0,0,11,21,0,1,2,1,199,194,0,1,0,0,0,0,6,6,69,73,1,5,275,279,393,1,0,0,12,6,554
4829760,11905,MCDADE ISD,-37804,246387,860468,1084054,29760,McDade ISD,McDade,F,Non-metropolitan Fast Growing,42,Rural-Distant,N,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,7,12,19,10,20,30,TX,TEXAS,MCDADE ISD,7,10,0,0,0,0,0,0,1,2,5,14,0,0,13,26,5,4,4,2,82,82,0,1,0,2,1,0,8,3,59,87,0,0,150,175,164,1,2,1,11,0,325
4829820,161909,MCGREGOR ISD,2409,652083,535610,1327777,29820,McGregor ISD,McGregor,G,Non-metropolitan Stable,31,Town-Fringe,N,17,12,29,0,1,1,0,0,0,0,0,0,2,2,4,41,30,71,62,46,108,TX,TEXAS,MCGREGOR ISD,29,15,0,0,0,0,0,0,3,2,15,14,0,1,47,32,9,7,0,0,390,359,3,7,2,1,2,2,46,34,304,277,14,10,761,690,749,10,3,4,80,24,1451
4829850,43907,MCKINNEY ISD,108991,30852032,-20396887,14349937,29850,McKinney ISD,McKinney,D,Other Central City Suburban,22,Suburb-Midsize,N,166,96,262,6,3,9,101,82,183,1,3,4,44,44,88,871,667,1538,1220,924,2144,TX,TEXAS,MCKINNEY ISD,167,164,2,3,9,11,0,0,52,38,85,45,9,5,324,266,107,126,155,70,3741,3481,76,69,555,562,27,32,1752,1710,6291,5888,407,369,12849,12111,7222,145,1117,59,3462,776,24960
4829880,90903,MCLEAN ISD,78,-51779,-185544,-350471,29880,McLean ISD,McLean,H,Rural,43,Rural-Remote,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TX,TEXAS,MCLEAN ISD,0,0,0,0,0,0,0,0,0,0,6,3,3,1,9,4,0,0,3,0,24,23,0,0,0,0,0,0,0,3,101,89,7,3,132,118,47,0,0,0,3,10,250
4829910,34906,MCLEOD ISD,-2210,69701,974214,587143,29910,McLeod ISD,McLeod,H,Rural,42,Rural-Distant,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,23,12,13,25,TX,TEXAS,MCLEOD ISD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,3,197,168,3,4,201,180,5,1,0,0,3,7,381
4829940,162904,MCMULLEN COUNTY ISD,-33882,-12932419,-880263,-13728594,29940,McMullen County ISD,McMullen County,H,Rural,43,Rural-Remote,N,1,0,1,0,0,0,0,3,3,0,0,0,0,0,0,4,13,17,5,16,21,TX,TEXAS,MCMULLEN COUNTY ISD,2,2,0,0,0,0,0,0,0,0,6,3,3,0,11,5,0,0,0,0,42,52,0,0,2,3,0,0,0,0,81,75,1,2,126,132,94,0,5,0,0,3,258
4830000,223902,MEADOW ISD,1250,20003,365511,519632,30000,Meadow ISD,Meadow,H,Rural,42,Rural-Distant,N,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,8,6,14,TX,TEXAS,MEADOW ISD,5,6,0,0,0,0,0,0,0,0,2,2,0,0,7,8,1,1,0,0,89,106,1,0,0,0,0,0,1,0,34,46,1,4,126,156,195,1,0,0,1,5,282
4830030,10901,MEDINA ISD,349,10413,363256,-105481,30030,Medina ISD,Medina,H,Rural,43,Rural-Remote,N,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,16,20,5,19,24,TX,TEXAS,MEDINA ISD,2,8,0,0,0,0,0,0,0,0,12,10,1,0,15,18,0,0,2,1,34,42,0,0,0,0,0,0,3,6,117,111,6,3,160,162,76,0,0,0,9,9,322
4830060,163908,MEDINA VALLEY ISD,-209533,5730365,9135067,15897053,30060,Medina Valley ISD,Medina Valley,B,Major Suburban,41,Rural-Fringe,N,59,53,112,0,0,0,0,4,4,0,0,0,0,2,2,79,68,147,141,132,273,TX,TEXAS,MEDINA VALLEY ISD,83,48,0,0,0,1,0,0,1,3,30,13,4,2,118,67,12,12,33,10,1562,1400,10,17,11,17,5,6,85,92,908,831,74,66,2655,2429,2962,27,28,11,177,140,5084
4830120,43908,MELISSA ISD,57925,6418515,4654872,11348071,30120,Melissa ISD,Melissa,F,Non-metropolitan Fast Growing,22,Suburb-Midsize,N,9,8,17,1,3,4,1,2,3,0,0,0,5,2,7,106,70,176,129,90,219,TX,TEXAS,MELISSA ISD,9,7,0,0,3,1,0,0,1,3,10,5,2,0,25,16,8,4,8,4,271,249,17,9,18,27,1,1,123,116,996,855,57,51,1483,1308,520,26,45,2,239,108,2791
4830180,96904,MEMPHIS ISD,676,131039,438734,646069,30180,Memphis ISD,Memphis,H,Rural,43,Rural-Remote,N,1,11,12,0,0,0,1,0,1,0,0,0,1,0,1,15,13,28,18,25,43,TX,TEXAS,MEMPHIS ISD,12,13,0,0,0,0,0,0,5,3,9,10,1,1,27,27,4,7,4,4,148,147,0,0,1,0,0,0,22,16,88,69,3,4,262,236,295,0,1,0,38,7,498
4830210,164901,MENARD ISD,9546,193930,363674,589931,30210,Menard ISD,Menard,H,Rural,43,Rural-Remote,N,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,4,5,9,TX,TEXAS,MENARD ISD,5,4,0,0,0,0,0,0,0,0,7,6,0,0,12,10,0,2,0,0,73,77,0,0,0,0,0,0,0,4,74,64,4,5,151,150,150,0,0,0,4,9,301
4830250,108907,MERCEDES ISD,10352,1143233,2111384,2039607,30250,Mercedes ISD,Mercedes,G,Non-metropolitan Stable,21,Suburb-Large,N,358,343,701,0,1,1,0,0,0,0,0,0,0,0,0,2,2,4,361,347,708,TX,TEXAS,MERCEDES ISD,177,147,1,0,0,0,0,0,0,1,1,1,1,2,180,151,52,60,11,1,2826,2629,3,2,3,0,0,0,9,3,20,22,8,6,2869,2662,5455,5,3,0,12,14,5531
4830300,18902,MERIDIAN ISD,-27979,260274,131013,1363,30300,Meridian ISD,Meridian,H,Rural,43,Rural-Remote,N,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,8,3,11,TX,TEXAS,MERIDIAN ISD,2,1,0,0,0,0,0,0,0,0,7,4,0,1,9,6,0,0,2,1,93,77,0,0,0,2,0,0,4,9,146,119,16,8,259,215,170,0,2,0,13,24,474
4830340,221904,MERKEL ISD,-12664,323678,784664,1159333,30340,Merkel ISD,Merkel,D,Other Central City Suburban,42,Rural-Distant,N,10,9,19,1,1,2,0,0,0,0,0,0,0,2,2,32,30,62,44,45,89,TX,TEXAS,MERKEL ISD,9,9,0,0,0,0,0,0,0,2,32,24,0,2,41,37,1,4,8,3,143,169,6,3,0,0,1,0,9,10,402,396,16,14,577,592,312,9,0,1,19,30,1169
4830360,118902,IRION COUNTY ISD,10687,1490955,-352627,1423285,30360,Irion County ISD,Irion County,H,Rural,42,Rural-Distant,N,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13,9,8,17,TX,TEXAS,IRION COUNTY ISD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,35,0,0,0,0,0,0,2,1,93,90,3,2,149,128,86,0,0,0,3,5,277
4830390,57914,MESQUITE ISD,-504998,16092556,7804623,23316413,30390,Mesquite ISD,Mesquite,B,Major Suburban,21,Suburb-Large,N,567,458,1025,6,3,9,58,59,117,0,0,0,139,167,306,272,268,540,1062,988,2050,TX,TEXAS,MESQUITE ISD,452,400,16,10,12,8,0,1,151,141,100,98,8,15,739,673,324,316,137,44,12201,11620,108,92,306,316,11,18,5193,4983,2829,2505,386,430,21034,19964,23821,200,622,29,10176,816,40998
4830420,147903,MEXIA ISD,40262,550697,3375165,3869039,30420,Mexia ISD,Mexia,G,Non-metropolitan Stable,33,Town-Remote,N,9,8,17,0,0,0,2,0,2,0,0,0,8,3,11,11,10,21,32,22,54,TX,TEXAS,MEXIA ISD,21,10,0,0,0,0,0,0,3,4,12,11,0,0,36,25,12,7,5,2,450,382,3,1,14,7,0,0,246,239,229,170,31,27,973,826,832,4,21,0,485,58,1799
4830450,62906,MEYERSVILLE ISD,-3077,-16717,583999,580342,30450,Meyersville ISD,Meyersville,H,Rural,42,Rural-Distant,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,4,4,8,TX,TEXAS,MEYERSVILLE ISD,2,0,0,0,0,0,0,0,0,0,7,2,0,0,9,2,0,0,0,0,13,14,0,0,0,0,0,0,3,0,50,40,0,0,66,54,27,0,0,0,3,0,120
4830480,197902,MIAMI ISD,-56676,2419016,-2541387,-124959,30480,Miami ISD,Miami,H,Rural,43,Rural-Remote,N,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,12,6,18,16,6,22,TX,TEXAS,MIAMI ISD,1,1,0,0,0,0,0,0,0,0,4,6,0,0,5,7,0,0,0,1,18,16,1,0,0,0,0,0,0,0,88,95,1,0,108,111,34,1,0,0,0,1,219
4830570,165901,MIDLAND ISD,1919093,52269457,56380091,98034633,30570,Midland ISD,Midland,C,Other Central City,12,City-Midsize,N,178,181,359,1,1,2,32,35,67,1,0,1,16,22,38,345,360,705,589,616,1205,TX,TEXAS,MIDLAND ISD,342,305,2,5,19,31,0,0,43,38,78,62,14,4,498,445,101,122,95,24,8272,7695,27,34,299,314,13,9,1000,969,3458,3188,211,227,13280,12436,15967,61,613,22,1969,438,25716
4830600,70908,MIDLOTHIAN ISD,-959125,9758019,7951400,18739243,30600,Midlothian ISD,Midlothian,C,Other Central City,21,Suburb-Large,N,39,27,66,2,2,4,5,6,11,0,0,0,4,13,17,223,224,447,289,289,578,TX,TEXAS,MIDLOTHIAN ISD,24,16,0,0,1,1,0,1,2,4,31,26,2,6,60,54,5,11,33,20,999,930,16,14,52,58,2,1,266,271,3077,2815,167,202,4579,4291,1929,30,110,3,537,369,8870
4830640,161903,MIDWAY ISD,97441,6545743,3189331,9928380,30640,Midway ISD (McLennan),Midway (McLennan),D,Other Central City Suburban,22,Suburb-Midsize,N,51,62,113,0,1,1,26,34,60,0,2,2,13,11,24,417,345,762,524,467,991,TX,TEXAS,MIDWAY ISD,46,26,0,0,10,4,0,0,19,17,61,40,3,1,139,88,24,14,39,5,977,901,3,13,190,183,8,9,499,456,2366,2271,103,94,4146,3927,1878,16,373,17,955,197,8073
4830660,39905,MIDWAY ISD,2462,45889,713708,-2213461,30660,Midway ISD (Clay),Midway (Clay),H,Rural,42,Rural-Distant,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,TX,TEXAS,MIDWAY ISD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,60,69,0,0,66,71,8,0,0,0,0,0,137
4830690,166903,MILANO ISD,-2682,180123,437590,650697,30690,Milano ISD,Milano,H,Rural,42,Rural-Distant,N,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,9,19,28,11,21,32,TX,TEXAS,MILANO ISD,3,3,0,0,0,0,0,0,0,0,7,7,0,2,10,12,1,1,0,0,61,61,0,1,2,1,1,1,13,8,147,147,4,5,228,224,122,1,3,2,21,9,452
4830720,175910,MILDRED ISD,7263,476977,1424210,2063047,30720,Mildred ISD,Mildred,E,Independent Town,42,Rural-Distant,N,0,3,3,0,0,0,0,1,1,0,0,0,0,0,0,27,24,51,28,28,56,TX,TEXAS,MILDRED ISD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,62,1,1,0,5,3,3,10,2,300,273,19,6,389,352,118,2,5,6,12,25,741
4830750,200902,MILES ISD,1998,209632,1320464,1102254,30750,Miles ISD,Miles,H,Rural,42,Rural-Distant,N,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,9,5,14,15,8,23,TX,TEXAS,MILES ISD,2,2,0,0,0,0,0,0,0,0,6,2,0,0,8,4,0,0,1,0,80,81,0,0,0,0,0,0,0,0,149,129,0,0,229,210,161,0,0,0,0,0,439
4830780,70909,MILFORD ISD,-5109,127603,345329,422500,30780,Milford ISD,Milford,H,Rural,42,Rural-Distant,N,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,6,TX,TEXAS,MILFORD ISD,3,2,0,0,0,0,0,0,1,2,1,1,1,0,6,5,2,1,0,0,45,40,0,0,0,0,0,0,33,24,55,51,17,9,150,124,85,0,0,0,57,26,274
4830810,112907,MILLER GROVE ISD,813,84222,1304640,1513615,30810,Miller Grove ISD,Miller Grove,F,Non-metropolitan Fast Growing,43,Rural-Remote,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,TX,TEXAS,MILLER GROVE ISD,3,2,0,0,0,0,0,0,0,0,15,8,0,1,18,11,1,1,0,0,28,39,0,0,1,0,2,1,1,0,121,130,2,4,155,174,67,0,1,3,1,6,329
4830870,184904,MILLSAP ISD,247090,1249792,1294002,2248691,30870,Millsap ISD,Millsap,D,Other Central City Suburban,42,Rural-Distant,N,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,10,27,37,12,31,43,TX,TEXAS,MILLSAP ISD,0,4,0,0,0,0,1,0,0,0,18,11,1,0,20,15,0,1,2,1,77,51,1,3,2,3,2,0,2,1,406,400,11,15,501,473,128,4,5,2,3,26,974
4830930,250903,MINEOLA ISD,15868,1246028,1583638,2984523,30930,Mineola ISD,Mineola,E,Independent Town,32,Town-Distant,N,2,5,7,0,0,0,1,1,2,0,0,0,0,0,0,33,19,52,36,25,61,TX,TEXAS,MINEOLA ISD,12,20,0,1,0,1,0,0,3,4,15,12,3,5,33,43,9,7,6,1,247,283,4,5,13,9,0,0,50,47,440,453,35,42,789,839,530,9,22,0,97,77,1628
4830950,182903,MINERAL WELLS ISD,-62014,623286,3830094,4458114,30950,Mineral Wells ISD,Mineral Wells,E,Independent Town,32,Town-Distant,N,22,17,39,0,0,0,2,1,3,0,0,0,2,0,2,63,51,114,90,74,164,TX,TEXAS,MINERAL WELLS ISD,49,41,0,0,0,0,0,0,2,6,56,55,5,6,112,108,25,21,9,5,692,645,9,4,6,6,0,0,48,56,894,814,56,50,1705,1575,1337,13,12,0,104,106,3280
4831040,108908,MISSION CISD,10525,1119076,3602812,4365401,31040,Mission Cons ISD,Mission Cons,D,Other Central City Suburban,13,City-Small,N,816,904,1720,1,0,1,0,1,1,0,0,0,1,0,1,8,11,19,827,916,1743,TX,TEXAS,MISSION CISD,581,627,1,0,0,1,0,0,0,0,4,1,0,0,586,629,123,142,44,18,8127,7625,4,3,7,4,0,0,6,9,55,52,3,1,8202,7694,15752,7,11,0,15,4,15896
4831170,238902,MONAHANS-WICKETT-PYOTE ISD,23525,10708676,-928493,9973072,31170,Monahans-Wickett-Pyote ISD,Monahans-Wickett-Pyote,D,Other Central City Suburban,32,Town-Distant,N,30,20,50,0,0,0,0,2,2,0,0,0,2,2,4,19,24,43,51,48,99,TX,TEXAS,MONAHANS-WICKETT-PYOTE ISD,13,25,0,0,0,1,0,0,1,0,11,7,0,0,25,33,4,9,10,5,679,754,4,4,5,9,0,0,59,56,396,350,5,6,1148,1179,1433,8,14,0,115,11,2327
4831200,169908,MONTAGUE ISD,365,20854,755578,799775,31200,Montague ISD,Montague,H,Rural,42,Rural-Distant,N,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,TX,TEXAS,MONTAGUE ISD,1,1,0,0,0,0,0,0,0,0,2,13,0,0,3,14,0,0,0,1,5,6,0,0,0,0,0,0,0,0,55,90,1,2,61,98,11,0,0,0,0,3,159
4831230,108915,MONTE ALTO ISD,-7332,224816,-708424,-451662,31230,Monte Alto ISD,Monte Alto,G,Non-metropolitan Stable,41,Rural-Fringe,N,13,22,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,35,TX,TEXAS,MONTE ALTO ISD,50,36,0,0,0,0,0,0,0,0,0,0,0,0,50,36,21,26,4,0,600,535,0,0,0,0,0,0,0,0,0,0,0,0,600,535,1135,0,0,0,0,0,1135
4831260,170903,MONTGOMERY ISD,548390,5366638,3663322,10874109,31260,Montgomery ISD,Montgomery,D,Other Central City Suburban,41,Rural-Fringe,N,25,27,52,0,0,0,7,7,14,0,0,0,4,3,7,289,241,530,332,285,617,TX,TEXAS,MONTGOMERY ISD,24,23,0,0,2,2,0,0,2,6,67,44,6,6,101,81,10,10,26,6,619,729,26,21,42,43,4,6,144,102,3416,3338,136,110,4387,4349,1348,47,85,10,246,246,8736
4831290,161910,MOODY ISD,2012,429106,1897433,2281304,31290,Moody ISD,Moody,H,Rural,42,Rural-Distant,N,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,7,12,19,9,15,24,TX,TEXAS,MOODY ISD,9,7,0,0,0,0,0,0,1,0,20,18,1,1,31,26,1,3,6,1,113,100,1,1,0,0,0,0,22,17,218,203,16,15,370,336,213,2,0,0,39,31,706
4831320,209902,MORAN ISD,-1156,19033,412165,663964,31320,Moran ISD,Moran,H,Rural,43,Rural-Remote,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,TX,TEXAS,MORAN ISD,1,2,0,0,0,0,0,0,0,0,2,5,0,0,3,7,0,0,2,1,8,7,1,0,0,0,1,0,0,0,59,51,2,0,71,58,15,1,0,1,0,2,129
4831380,18903,MORGAN ISD,125,63885,300732,371536,31380,Morgan ISD,Morgan,H,Rural,43,Rural-Remote,N,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TX,TEXAS,MORGAN ISD,7,3,0,0,0,0,0,0,0,0,0,1,0,1,7,5,0,0,1,0,52,30,0,1,0,0,0,0,1,0,23,19,2,6,78,56,82,1,0,0,1,8,134
4831410,72910,MORGAN MILL ISD,-143,-214270,138218,-76647,31410,Morgan Mill ISD,Morgan Mill,H,Rural,43,Rural-Remote,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,14,2,12,14,TX,TEXAS,MORGAN MILL ISD,1,1,0,0,0,0,0,0,0,0,5,4,0,0,6,5,0,0,0,0,9,9,0,0,0,0,0,0,0,0,46,58,2,0,57,67,18,0,0,0,0,2,124
4831470,40901,MORTON ISD,-11463,-34277,512722,404883,31470,Morton ISD,Morton,H,Rural,43,Rural-Remote,N,9,8,17,0,0,0,0,0,0,0,0,0,0,1,1,4,2,6,13,13,26,TX,TEXAS,MORTON ISD,16,14,0,0,0,0,0,0,1,1,0,2,0,0,17,17,1,3,1,2,177,171,0,0,0,0,0,0,3,4,17,18,1,2,198,195,348,0,0,0,7,3,393
4831500,173901,MOTLEY COUNTY ISD,46,-89540,302592,255762,31500,Motley County ISD,Motley County,H,Rural,43,Rural-Remote,N,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16,11,9,20,TX,TEXAS,MOTLEY COUNTY ISD,2,1,0,0,0,0,0,0,0,0,5,3,0,0,7,4,0,0,0,2,24,24,0,0,0,0,0,0,1,0,70,49,2,2,97,75,48,0,0,0,1,4,172
4831560,143902,MOULTON ISD,-5178,1493177,185300,1624454,31560,Moulton ISD,Moulton,H,Rural,43,Rural-Remote,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,4,3,7,TX,TEXAS,MOULTON ISD,1,2,0,0,0,0,0,0,0,0,5,2,1,0,7,4,0,3,0,0,70,52,0,3,0,0,0,0,0,4,71,72,5,1,146,132,122,3,0,0,4,6,278
4831620,109910,MOUNT CALM ISD,-2753,53488,678679,752489,31620,Mount Calm ISD,Mount Calm,H,Rural,42,Rural-Distant,N,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,8,6,14,TX,TEXAS,MOUNT CALM ISD,0,1,0,0,0,0,0,0,1,0,15,15,1,1,17,17,1,0,0,0,18,28,0,1,0,0,0,0,5,6,82,50,5,1,110,86,46,1,0,0,11,6,196
4831650,201907,MOUNT ENTERPRISE ISD,-10006,-13865,1082356,1086680,31650,Mount Enterprise ISD,Mount Enterprise,H,Rural,43,Rural-Remote,N,1,3,4,0,0,0,0,0,0,0,0,0,0,2,2,18,17,35,19,22,41,TX,TEXAS,MOUNT ENTERPRISE ISD,3,1,0,0,0,0,0,0,1,0,6,8,1,1,11,10,0,0,1,0,17,26,2,1,2,0,0,0,29,16,154,158,3,5,207,206,43,3,2,0,45,8,413
4831760,225902,MOUNT PLEASANT ISD,-325100,465215,11752746,13042720,31760,Mount Pleasant ISD,Mount Pleasant,E,Independent Town,33,Town-Remote,N,53,51,104,0,0,0,0,0,0,0,0,0,4,12,16,37,31,68,94,94,188,TX,TEXAS,MOUNT PLEASANT ISD,168,166,0,0,3,3,0,1,41,41,19,17,10,3,241,231,22,21,22,3,1857,1788,6,6,14,24,2,1,321,306,483,422,53,43,2736,2590,3645,12,38,3,627,96,5326
4831770,80901,MOUNT VERNON ISD,50915,301967,1593400,1839643,31770,Mount Vernon ISD,Mount Vernon,G,Non-metropolitan Stable,33,Town-Remote,N,8,7,15,0,0,0,0,4,4,0,0,0,0,1,1,34,37,71,43,49,92,TX,TEXAS,MOUNT VERNON ISD,7,8,0,0,0,0,0,0,3,2,19,11,2,0,31,21,5,5,6,3,215,208,1,1,5,14,0,0,46,40,520,510,38,27,825,800,423,2,19,0,86,65,1625
4831860,49902,MUENSTER ISD,-2863,715142,190548,993271,31860,Muenster ISD,Muenster,H,Rural,43,Rural-Remote,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,16,7,11,18,TX,TEXAS,MUENSTER ISD,0,1,0,0,0,0,0,0,0,0,15,10,0,0,15,11,0,1,3,1,10,11,1,3,2,2,0,0,0,2,259,208,8,4,280,230,21,4,4,0,2,12,510
4831890,9901,MULESHOE ISD,-12663,-53889,1866615,2024567,31890,Muleshoe ISD,Muleshoe,G,Non-metropolitan Stable,33,Town-Remote,N,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13,16,8,24,TX,TEXAS,MULESHOE ISD,36,35,0,0,1,0,0,0,0,1,4,2,0,0,41,38,20,18,1,2,634,583,0,2,4,3,0,0,4,2,99,105,1,1,742,696,1217,2,7,0,6,2,1438
4831920,167902,MULLIN ISD,-2559,334881,-77919,612054,31920,Mullin ISD,Mullin,H,Rural,33,Town-Remote,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,1,4,TX,TEXAS,MULLIN ISD,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3,0,0,0,1,50,44,1,0,0,1,0,0,43,39,68,81,4,3,166,168,94,1,1,0,82,7,334
4831950,198906,MUMFORD ISD,-10265,619565,-308874,639933,31950,Mumford ISD,Mumford,H,Rural,42,Rural-Distant,N,11,13,24,0,0,0,1,1,2,0,0,0,3,1,4,24,29,53,39,44,83,TX,TEXAS,MUMFORD ISD,12,24,0,0,0,0,0,0,1,0,9,17,2,0,24,41,9,7,3,2,148,185,0,0,5,1,0,0,19,14,99,131,5,9,276,340,333,0,6,0,33,14,616
4831970,138903,MUNDAY CISD,1053,314012,264042,677550,31970,Munday Cons ISD,Munday Cons,H,Rural,43,Rural-Remote,N,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13,6,9,15,TX,TEXAS,MUNDAY CISD,11,7,0,0,0,0,0,0,1,1,9,10,1,1,22,19,0,0,2,1,103,93,1,0,1,1,0,0,10,14,75,76,7,5,197,189,196,1,2,0,24,12,386
4832010,107908,MURCHISON ISD,-5829,13872,343916,360174,32010,Murchison ISD,Murchison,H,Rural,42,Rural-Distant,N,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,7,4,11,TX,TEXAS,MURCHISON ISD,1,1,0,0,0,0,0,0,0,0,9,7,0,0,10,8,1,1,0,0,9,16,0,0,0,0,0,0,0,0,79,59,2,1,90,76,25,0,0,0,0,3,166
4832090,174904,NACOGDOCHES ISD,115008,1554758,5265785,7272461,32090,Nacogdoches ISD,Nacogdoches,E,Independent Town,33,Town-Remote,N,53,48,101,0,0,0,5,5,10,0,0,0,30,24,54,62,83,145,154,160,314,TX,TEXAS,NACOGDOCHES ISD,57,44,0,0,0,0,0,0,44,45,11,9,1,2,113,100,68,54,3,4,1539,1398,0,2,46,40,1,2,973,911,659,596,44,32,3262,2981,2937,2,86,3,1884,76,6243
